0.000000000000000000e+00 2.598000000000000000e+03 4.837000000000000000e+03 7.649000000000000000e+03 9.771000000000000000e+03 1.792700000000000000e+04 1.943700000000000000e+04 2.683600000000000000e+04 2.893700000000000000e+04 3.187300000000000000e+04 3.373700000000000000e+04 3.696100000000000000e+04
0.000000000000000000e+00 3.307000000000000000e+03 5.054000000000000000e+03 8.036000000000000000e+03 1.003300000000000000e+04 1.739100000000000000e+04 1.905400000000000000e+04 2.684900000000000000e+04 2.835400000000000000e+04 3.093700000000000000e+04 3.290400000000000000e+04 3.660700000000000000e+04
0.000000000000000000e+00 2.624000000000000000e+03 4.407000000000000000e+03 7.331000000000000000e+03 9.007000000000000000e+03 1.590800000000000000e+04 1.730700000000000000e+04 2.554800000000000000e+04 2.717700000000000000e+04 2.979000000000000000e+04 3.165300000000000000e+04 3.439200000000000000e+04
0.000000000000000000e+00 3.169000000000000000e+03 4.882000000000000000e+03 7.667000000000000000e+03 9.200000000000000000e+03 1.740500000000000000e+04 1.885000000000000000e+04 2.674900000000000000e+04 2.810000000000000000e+04 3.046800000000000000e+04 3.230000000000000000e+04 3.589500000000000000e+04
0.000000000000000000e+00 2.997000000000000000e+03 4.856000000000000000e+03 8.808000000000000000e+03 1.085000000000000000e+04 1.920800000000000000e+04 2.060000000000000000e+04 2.907100000000000000e+04 3.108000000000000000e+04 3.428200000000000000e+04 3.675000000000000000e+04 4.086100000000000000e+04
0.000000000000000000e+00 2.684000000000000000e+03 4.900000000000000000e+03 8.197000000000000000e+03 1.060000000000000000e+04 1.809500000000000000e+04 1.965000000000000000e+04 2.794200000000000000e+04 2.965000000000000000e+04 3.248600000000000000e+04 3.465000000000000000e+04 3.853100000000000000e+04
0.000000000000000000e+00 3.166000000000000000e+03 5.250000000000000000e+03 8.349000000000000000e+03 1.112900000000000000e+04 1.845500000000000000e+04 1.980000000000000000e+04 2.691500000000000000e+04 2.871600000000000000e+04 3.248100000000000000e+04 3.400000000000000000e+04 3.755600000000000000e+04
0.000000000000000000e+00 2.945000000000000000e+03 5.100000000000000000e+03 8.436000000000000000e+03 1.035000000000000000e+04 1.844600000000000000e+04 1.995000000000000000e+04 2.748800000000000000e+04 2.924000000000000000e+04 3.184100000000000000e+04 3.389600000000000000e+04 3.804000000000000000e+04
0.000000000000000000e+00 2.819000000000000000e+03 4.989000000000000000e+03 7.772000000000000000e+03 9.664000000000000000e+03 1.675300000000000000e+04 1.826400000000000000e+04 2.561900000000000000e+04 2.716400000000000000e+04 3.007100000000000000e+04 3.196400000000000000e+04 3.550800000000000000e+04
0.000000000000000000e+00 2.963000000000000000e+03 5.397000000000000000e+03 8.785000000000000000e+03 1.105000000000000000e+04 1.789500000000000000e+04 1.950700000000000000e+04 2.657200000000000000e+04 2.815000000000000000e+04 3.089900000000000000e+04 3.320000000000000000e+04 3.673500000000000000e+04
